TCGA_barcode	CALU1	EBC1	EPLC272H	HARA	HCC15	HCC1588	HCC95	HLFA	KNS62	LC1F	LK2	LOUNH91	LUDLU1	NCIH1385	NCIH1869	NCIH2170	NCIH226	NCIH520	RERFLCAI	RERFLCSQ1	SKMES1	SQ1	SW1573	SW900
TCGA-37-4132-01	0.571360172107862	0.605431492215553	0.570080487715954	0.636363116897119	0.643584227284647	0.54523344200979	0.649328232951896	0.583910379269084	0.655147723112957	0.626018926629569	0.696375618227936	0.548030517197913	0.629424259108123	0.567035457610034	0.590719007791107	0.661630321678629	0.546678962595988	0.705961052921712	0.576985903477905	0.606401367108928	0.596546654791424	0.564280011450433	0.577780970323813	0.650968940540443
TCGA-37-4133-01	0.550570894141757	0.591183552930872	0.60217016159293	0.652064631434251	0.597404374693112	0.541097975436192	0.689506549614017	0.531584273584521	0.703739346631523	0.641664502729414	0.606161032184517	0.510255741621388	0.713696542673176	0.45659587189432	0.636744540214687	0.65156181247957	0.537907371199109	0.556279330831063	0.548630504916031	0.577610168092613	0.594087867206256	0.581017997878409	0.537236231382701	0.635943237263515
TCGA-37-4135-01	0.560908862523766	0.592997348774989	0.568055320088059	0.62262872226182	0.585635904591314	0.522481314060018	0.61122686998267	0.539641009433579	0.645056178063953	0.59078235356902	0.59185930029976	0.51135968822182	0.62354240516439	0.441333338047107	0.620743002846398	0.647142126455174	0.534306400372094	0.564133460593177	0.539626780196193	0.573361189020233	0.594232659539916	0.577349757451113	0.53603267382598	0.633576517284611
TCGA-37-4141-01	0.55047919415019	0.579895470542185	0.585134345603782	0.605846702299386	0.619406191480295	0.53106189853299	0.629503443205081	0.562953190468164	0.630601770552162	0.602292192521853	0.651109816612595	0.551238417564367	0.606071480743431	0.513181743343894	0.584775424705015	0.604079179649449	0.540889760849522	0.680096271000505	0.580206422434176	0.596211243081204	0.588234610324074	0.550630022236059	0.575828010932321	0.647009209125958
TCGA-37-5819-01	0.501291318722012	0.536489874654942	0.49196991359943	0.581814337279826	0.55027541437987	0.504637160937875	0.563086663738526	0.49244684431374	0.588143686909201	0.570148080504619	0.566590602364805	0.478458768491045	0.569438188342066	0.598262745785897	0.547137532134092	0.630119647506171	0.476799058887157	0.559360050896407	0.505798943301867	0.510444159449582	0.533012941376177	0.532028279832974	0.49434891115387	0.590720858853695
TCGA-37-A5EL-01	0.5532518243773	0.626974702729697	0.698106555000952	0.675312655252931	0.624353845515092	0.574057535660962	0.730000742057311	0.540548418020333	0.740269249997537	0.666654089828272	0.573208514415039	0.566718208862132	0.7604298231906	0.459510599386706	0.590560543877884	0.593746756866721	0.594893050237718	0.560817541141235	0.572502242082426	0.643584567127859	0.594944939416981	0.565454731157644	0.59720471330846	0.653780964302709
TCGA-37-A5EN-01	0.514740473036923	0.565801589393475	0.610065951381021	0.691881769836062	0.571059974183501	0.524862328332826	0.701445955098796	0.511757538166264	0.688565776970388	0.701707734855378	0.632452961139064	0.508997886587285	0.692302962226487	0.477612472034281	0.55787285744793	0.612092014723274	0.5403083221342	0.614150998817308	0.554014693634663	0.602297619781461	0.560351976523023	0.522549833963731	0.547833378820779	0.619649332026487
TCGA-39-5011-01	0.621145086723726	0.650654579523687	0.613105835245298	0.633910023952179	0.652824945198638	0.573116369183479	0.665173687283882	0.573684865756013	0.690673303981315	0.627585844177143	0.62154918924444	0.583826969694403	0.688277141270699	0.510109028685354	0.709909372882586	0.701571989809884	0.57807849136651	0.586248530001265	0.604083070677064	0.596304598540259	0.635017772556802	0.643837145363497	0.585443028051416	0.706703867994266
TCGA-39-5016-01	0.564414130170686	0.589302398034351	0.62888583771635	0.712811902777504	0.589821992030504	0.52670124351489	0.746549986820897	0.550569020378396	0.732635690500926	0.713124447495879	0.661741251815531	0.5364536990332	0.716318101564017	0.471209187653128	0.604808432510815	0.649919364210408	0.564544782485264	0.606971225224785	0.583763365298562	0.622537916042011	0.61163767413317	0.551897756164562	0.557920612813351	0.657193347070382
TCGA-39-5019-01	0.540118960028709	0.569694822467305	0.631460743665596	0.683444334750741	0.567419161011745	0.51183289158069	0.713995091288321	0.529965928125754	0.703964158039777	0.670793040069456	0.62399947462928	0.509699731309551	0.683903426395778	0.448062685652516	0.585534635612514	0.595197491946031	0.539851533232744	0.581335235559513	0.565945877538	0.600537389083475	0.577176731857884	0.536858070224205	0.541339390409214	0.635705273606641
TCGA-39-5021-01	0.539766589621254	0.572402709899112	0.60380542529149	0.67840569067505	0.58054034344511	0.489553458950728	0.706721896227261	0.526442425978702	0.6912859637838	0.691600076297018	0.674810837321131	0.525745701378061	0.6708187784006	0.498117150795957	0.581165685209936	0.642671910835802	0.534145296901096	0.62303829780216	0.577341860761726	0.59893403238152	0.600016898970841	0.532970011190832	0.548975183551771	0.645821232356875
TCGA-39-5022-01	0.555735329987388	0.603963564698262	0.639269222313625	0.705343192002184	0.61175638796168	0.548351799223197	0.728496943268112	0.539037033503356	0.736460039057311	0.702871102215249	0.657554744634945	0.529945508826243	0.740953924678418	0.493712550961578	0.617943852441483	0.656374760837392	0.565098928503807	0.619582899682188	0.587570346335386	0.62006178793988	0.605561810032135	0.554663196746808	0.559813668755991	0.66870926475824
TCGA-39-5024-01	0.561680792000423	0.595950532099557	0.637865291441959	0.682012713641735	0.584116432429578	0.57730544716416	0.695904095276536	0.519279782369468	0.746995219993683	0.641792290980877	0.593004818262683	0.510277747526819	0.735309364777551	0.440177150280477	0.62854266217011	0.629778514900336	0.554560544404358	0.555673764721569	0.549969994885511	0.585316281295548	0.610417128017701	0.56017312932702	0.54294486848996	0.651297358603997
TCGA-39-5027-01	0.544988718776792	0.583723032632729	0.602684161885747	0.671490302421762	0.581309777938834	0.565074045833095	0.68635383925713	0.520301689913341	0.699105465498392	0.656735973513866	0.612187497440662	0.50263100852654	0.701046337062217	0.469260294934568	0.606587329601365	0.629329099713323	0.540118777205194	0.57447615536871	0.540714646568794	0.574428607523067	0.578706483767148	0.554183774949326	0.540790473083575	0.624973708922823
TCGA-39-5028-01	0.542435831171212	0.584035426783264	0.629778381456295	0.662416192263577	0.558982566141701	0.547170617687063	0.670141262076393	0.508581809377808	0.715342592706348	0.607723139526166	0.560595053162711	0.500483510306653	0.685863805897887	0.404946059873934	0.600336790130628	0.589284657133049	0.537724908443997	0.516901091175513	0.533337423755453	0.566280173317566	0.585317460110784	0.560654042087883	0.523416567577338	0.614583841211233
TCGA-39-5029-01	0.544448331568323	0.583508171150658	0.642795589116512	0.678590114369167	0.585633858175631	0.529947198054819	0.695469464344913	0.53037547161621	0.724671957394551	0.629131434467474	0.566940110279275	0.526211980736283	0.710161410724541	0.431302783998811	0.603446361739553	0.612796759311946	0.548853519361627	0.535333669391195	0.556667976823801	0.597985080478555	0.61116219878907	0.567873820590375	0.540205719134531	0.642179405852187
TCGA-39-5030-01	0.559905901459695	0.585930917879409	0.641617425048689	0.697840923007164	0.580941966982161	0.514415113639773	0.724381061181385	0.55743003736418	0.713711043559957	0.67583119219591	0.664185503458721	0.532737138670886	0.683832144631633	0.473995352113087	0.58685846983674	0.616626747512695	0.566352186658624	0.620676854950553	0.585192504206495	0.621126658476915	0.599227346094836	0.539121519341392	0.562272667920461	0.649344995893686
TCGA-39-5031-01	0.492082719162655	0.529568947244635	0.597732246194099	0.665036106589794	0.52813367737272	0.470124286594139	0.682322646282754	0.485694027114101	0.674717777815915	0.643707186252608	0.601102495370837	0.467355172166274	0.663828181766625	0.438756354288803	0.551243472721758	0.581188140663404	0.497974321794056	0.56952499764913	0.532606496286759	0.564103242350987	0.532910396226782	0.485560409993489	0.512267549853002	0.60618351260124
TCGA-39-5034-01	0.550497408944379	0.586829584462021	0.551415284027129	0.612945327099656	0.603224903976924	0.548688713350611	0.626992855374709	0.533441592003394	0.657809315803245	0.616311390625396	0.641319175158812	0.506802484371634	0.638082291472989	0.571635834416189	0.617355010396125	0.690647091838029	0.522716796902529	0.616726306526474	0.551680820645497	0.568391977231178	0.580896803909627	0.558603346204974	0.54294649173813	0.657442452367804
TCGA-39-5035-01	0.582194971098553	0.632391997620437	0.647987553214253	0.66497999612871	0.618998386738176	0.575733488150453	0.678348875012625	0.560189555783138	0.717121197521734	0.633976169863573	0.61554811244908	0.543333530251791	0.704415863295088	0.452306156390783	0.63490309888858	0.64016394307378	0.57608031574402	0.575717052620068	0.573713758073223	0.597914116520847	0.594431057235916	0.596642934314455	0.57458522040861	0.664251014460916
TCGA-39-5036-01	0.523564200218224	0.568463152800743	0.628907861127089	0.682081286722246	0.570523319979009	0.530651817902832	0.689246009457299	0.490420267904819	0.699310182103352	0.648842126175678	0.571614594707832	0.49267738532539	0.713398376771109	0.415184957028854	0.611991990603886	0.618799861917425	0.527933638416641	0.53429613235577	0.522782566975382	0.579279426252373	0.575198602329202	0.560771115544099	0.521975858617955	0.627280490828234
TCGA-39-5037-01	0.487911772895988	0.531146858798304	0.594871179200032	0.67626204953003	0.541566924917535	0.48864797081864	0.699234676980509	0.467366306434421	0.679488272173416	0.653506056738049	0.594980049492853	0.461181685438216	0.69049741257568	0.42184331702647	0.556443085316145	0.580475753390477	0.500648712616722	0.560058562953345	0.514054845167288	0.560459486309403	0.542119379893641	0.497530541521339	0.498078368656834	0.591764170124027
TCGA-39-5039-01	0.58527023571793	0.609327697895918	0.639915970777177	0.690781122389774	0.595655445009167	0.575059254639845	0.686765553629018	0.559664176824782	0.742799551664438	0.633355819502076	0.585437727905593	0.528598002995405	0.710724120670639	0.442084436201918	0.659874672169432	0.651263808097959	0.568375309596398	0.557532346561747	0.56453590345423	0.600063643777817	0.625309548642678	0.598389305903073	0.558448313320861	0.669703533887358
TCGA-39-5040-01	0.609302917867004	0.618141717390069	0.643916041110692	0.650156644062722	0.637165190990571	0.535943471420646	0.674945534110765	0.609853322010693	0.661207406324241	0.638813808551809	0.615597797092319	0.607259792867489	0.651124419306359	0.488597772604409	0.623645217514033	0.626438207145895	0.644058794572542	0.594414190330439	0.636562300343346	0.627679940915479	0.599555180405975	0.617740977372834	0.613645938959586	0.675686493235746
TCGA-43-2576-01	0.578444473899354	0.625086746101467	0.62373141027531	0.652330774577411	0.626212332345807	0.567375723356456	0.657819843908101	0.561976221923647	0.684968091626799	0.648310816511493	0.59658716909702	0.557788124506637	0.693697098850824	0.492965943418902	0.676243535785897	0.698515983600373	0.575625185153236	0.592404133622258	0.577345984382106	0.619098923889073	0.624230885850532	0.6155267104546	0.581115448430833	0.689512709828803
TCGA-43-2578-01	0.57721708073706	0.628572398016587	0.6037581292702	0.643908549691686	0.656275863842199	0.558382895509268	0.687134565850958	0.569507022959752	0.685861108029952	0.661666542998284	0.717620064880794	0.574731849068682	0.681067187559557	0.537042307380331	0.632014895451509	0.657610517518055	0.578749117652392	0.705549730636591	0.598231880450355	0.627028815976997	0.604223859185116	0.588143198746923	0.595526566151395	0.683874965797197
TCGA-43-2581-01	0.639103443425823	0.659315417894605	0.635276624678674	0.664406293887299	0.672580771164516	0.564784569255871	0.68829068461051	0.611571242707315	0.706664345546866	0.66282339477041	0.649300303229866	0.620707352019314	0.686159600799362	0.538066925581121	0.704708782931583	0.695042927788183	0.611240228002037	0.623919870934157	0.644384917214618	0.623421345763973	0.650944420388081	0.654785046989884	0.618384704610373	0.734994758703496
TCGA-43-3394-01	0.54646802908538	0.575291440196044	0.611787619438289	0.70044231602255	0.570413444875154	0.523523531179529	0.7029264663052	0.530919882167821	0.702734123019456	0.669734526772412	0.629728490765708	0.514416894763388	0.689907966009654	0.462144571258901	0.605701918753095	0.628299865504199	0.54149499200411	0.590434321805613	0.564912599610421	0.587380139068682	0.596059677147498	0.553843018619196	0.539383480869769	0.635552705292326
TCGA-43-3920-01	0.538374144798627	0.538179514263958	0.597753354611886	0.668748582102165	0.542233415896967	0.492406170013127	0.660754872604894	0.537583147550497	0.67987535303359	0.615931941622363	0.611773541972799	0.503314442071109	0.641397460560365	0.440249132493346	0.579392569983203	0.60943510935475	0.515052956697148	0.561431163375606	0.53691260963314	0.589308382184743	0.580760954429184	0.512166155204393	0.513340977443146	0.606439189490257
TCGA-43-5668-01	0.550880693318393	0.600228105109652	0.565090613646806	0.640946868543504	0.603504532798327	0.523355424978084	0.648185376032503	0.535325785328863	0.648842517143223	0.639528373678943	0.604218526759896	0.571516386449831	0.63669936221475	0.504063186434831	0.643693428035869	0.668310463120453	0.554025673972381	0.586509094668908	0.578541079476888	0.566153545013317	0.581558482538708	0.59290443606491	0.562422874944711	0.65701679857024
TCGA-43-5670-01	0.553597022397675	0.616992901180783	0.717579931185933	0.699787889312881	0.611450463588908	0.543556696289511	0.717258813935515	0.537072710156629	0.740059191332456	0.648602818970401	0.564144282571853	0.56565630252163	0.731472093748179	0.439450637525874	0.626823375658417	0.613028684910645	0.592161557522293	0.547683785096891	0.564458529998966	0.646143442466766	0.600510022910096	0.588034421193499	0.569351720159354	0.660512443206511
TCGA-43-6143-01	0.547944208761553	0.564975323748404	0.57736594493407	0.661285975886496	0.57321341788846	0.508470739536727	0.647689436543304	0.530088457144068	0.671907200715962	0.642658752125402	0.60383206895336	0.5191208819485	0.655298135430443	0.468631193824091	0.570894489842801	0.641144496107031	0.534373892441613	0.579041348447759	0.564946159017135	0.594612569362181	0.587265175384453	0.539678010688144	0.537147931007953	0.627855103775711
TCGA-43-6647-01	0.598684183999604	0.598194693248688	0.696557300495936	0.706119240223617	0.602020332364761	0.512985559167988	0.746222603366991	0.602403323326699	0.738526765011765	0.680286278842839	0.6280860906196	0.577677022931856	0.708807118951855	0.476337161722281	0.584864626612748	0.608741758004602	0.605545772070199	0.592786643510885	0.61389523360367	0.668407199726373	0.624184809083645	0.551286456316517	0.583063900475377	0.673276516594446
TCGA-43-6770-01	0.584842983812835	0.599117971704865	0.647161727222269	0.709929947466548	0.601861459535155	0.532482064731619	0.738305220215921	0.579989501131956	0.724871594724356	0.682349720945095	0.643314746037699	0.546592469547627	0.713324451650994	0.479800263147534	0.622518070910991	0.642697630344294	0.570977875277456	0.606554997501263	0.591836391725871	0.629425619652172	0.619885530885902	0.562842152303626	0.561198035151112	0.66652598766335
TCGA-43-6771-01	0.604149697943499	0.630547750864513	0.689679409586874	0.673555069918399	0.611720189019068	0.567976307080315	0.678857230032717	0.56827851658503	0.713115761465197	0.623374303496824	0.544175786465615	0.558189279531668	0.698080501562189	0.399291268740974	0.607348331103122	0.579578302802618	0.612044410744824	0.505237405836896	0.57753291076711	0.617959660099913	0.615435236015246	0.592649304608309	0.565573682567392	0.652111204140757
TCGA-43-6773-01	0.570655111305472	0.618042386388461	0.646582458840737	0.70623652269507	0.632481932899747	0.5397234687936	0.747317051290558	0.581434137423169	0.732875136795819	0.71054926867358	0.645698400613387	0.564735726632395	0.739208635096296	0.521298777946261	0.626054710190115	0.662791104687608	0.600480594627308	0.609710002849256	0.603245473361624	0.631562907690941	0.621093769032599	0.577719611492282	0.597970647222432	0.674431903254462
TCGA-43-7656-01	0.561602551692829	0.60658316720734	0.643246287878365	0.671914088349322	0.620848282761081	0.527419741171176	0.689295343224016	0.574619713544269	0.686834008706543	0.649661879856784	0.620158660628067	0.568244470314045	0.678241591245142	0.490543892839708	0.590503586371427	0.640432396361691	0.579811604406228	0.606974280815771	0.588221009489661	0.642339428430837	0.59387330129875	0.561855961430609	0.589397396716325	0.653779358938238
TCGA-43-7657-01	0.512116353763849	0.548302679778775	0.634178958141165	0.67352869644361	0.568221989371779	0.445122930047139	0.739713151537837	0.536504866173889	0.690891547833081	0.673765108896232	0.620540223418409	0.543266841607006	0.683006012930176	0.477701631453354	0.530502011299189	0.577369670926439	0.533819624994015	0.602851165824344	0.576738998665585	0.641113716045667	0.583625776144071	0.484488177121871	0.55593895437676	0.633047606075377
TCGA-43-7658-01	0.551176631551566	0.603918439674737	0.60141131813694	0.595814359076506	0.596135685793285	0.528094756263695	0.633760765989447	0.534806505192676	0.632777004434104	0.624167079311766	0.617259126368919	0.549399429877121	0.627056278689895	0.552670356095146	0.565294501247494	0.60917742644915	0.560592470505967	0.624376127279019	0.575343860485396	0.60120519336297	0.563286814305374	0.534731539896231	0.580604208231027	0.661760134721594
TCGA-43-8115-01	0.555458991011535	0.600120303839154	0.649952484062169	0.712163080927733	0.612171832623606	0.524920561215409	0.73353296311846	0.564809946183733	0.721789608407033	0.70356646049863	0.659282833317559	0.557662537367417	0.719082212979375	0.513497032480335	0.580471616743782	0.646264388025738	0.562878338907846	0.645948178531343	0.59653408916509	0.658061497324854	0.60060800825679	0.536428047829175	0.585104972520359	0.665400428047019
TCGA-43-8116-01	0.596767847347253	0.612444099930108	0.643097590670702	0.704710447189874	0.607265435685888	0.551638774081531	0.71183334551721	0.565649580396141	0.725313589900687	0.655681230171737	0.647075286350578	0.555603809133848	0.697790474126986	0.476982934907536	0.632635515267462	0.660230727845637	0.583844976105657	0.612924216954504	0.59184352174377	0.618580758477915	0.625230103341121	0.590843254866013	0.572480585635346	0.666523929832574
TCGA-43-8118-01	0.560736275086058	0.607666782787346	0.649411690284349	0.709471714339788	0.591877354347012	0.566881551453841	0.714515608917083	0.536196521547243	0.72900527032506	0.69321239865163	0.614916965649885	0.5328495001659	0.725118475171362	0.46085320903538	0.627063649104964	0.646960139815256	0.556859488866585	0.600745909645752	0.566919979950692	0.60750555451869	0.594525123086085	0.572514393614245	0.55881211188126	0.65666615524271
TCGA-43-A474-01	0.576861009108987	0.597946782433963	0.653779802967373	0.709170188477262	0.601898522755183	0.532202283630591	0.71458414555352	0.576285290872461	0.725608791327457	0.674094131593753	0.600295501637441	0.546321163078978	0.719893908164056	0.436809492182247	0.593419140742683	0.620937519203127	0.582681280208517	0.560364951495951	0.56289338395597	0.631656448465333	0.604819962321003	0.560529590500308	0.564253579351561	0.634936171084808
TCGA-43-A475-01	0.575121073712062	0.58964533532014	0.602014528513943	0.70076717326231	0.601502563117416	0.501754327274432	0.728326148169676	0.560736628215101	0.698588748943733	0.722103491137782	0.673653557443021	0.548229042809933	0.697656832928169	0.526520398732554	0.580700156236743	0.657441908485003	0.558334061729705	0.653067700870298	0.5946406766449	0.630096003840105	0.613198514002961	0.537647797836538	0.564818398573567	0.646591928428435
TCGA-43-A56U-01	0.536945901845625	0.60028862379945	0.638633278248599	0.671947122326153	0.578321608109172	0.549547966510626	0.686257947141463	0.512944396393765	0.698134598820713	0.665898893466565	0.591480789432405	0.526339597039192	0.712239858012393	0.478536980602202	0.598833780111448	0.632887393340522	0.545160142420023	0.574269983688242	0.547407554275251	0.582388155636865	0.578605388149063	0.572520457308205	0.551210830353601	0.620516035578871
TCGA-43-A56V-01	0.567822304617478	0.607217373605332	0.656505304588195	0.703209271371796	0.599891929993649	0.576353266336134	0.703783664009171	0.546299025860797	0.75039879841685	0.659104371764635	0.600840627061192	0.537358621305164	0.737085655205645	0.441323424272509	0.633782187075405	0.653780054144187	0.567210317942425	0.570836772306587	0.560044371721702	0.605759957343802	0.615408884273208	0.583602562680068	0.555501226713835	0.657475043773611
TCGA-46-3765-01	0.554979861581045	0.568000769891831	0.620442906776996	0.697217309674712	0.577273752674903	0.522008572914872	0.712781781164399	0.534580615241147	0.706645947089048	0.676616358733621	0.632333456445944	0.51704395805519	0.701607025005092	0.457086282320217	0.610892494898156	0.627972242126405	0.539335806799067	0.596189745739369	0.564627083096004	0.594780230315165	0.588094454923962	0.54415905804372	0.543250288454836	0.635610499950184
TCGA-46-3766-01	0.593427096524447	0.610183704423667	0.638234249120569	0.692084440015751	0.605033708713905	0.543099363047125	0.730687610003214	0.585353910362199	0.739234398089829	0.680293475710695	0.644985446696206	0.537909932708987	0.715608167103117	0.484192008138782	0.629849979716699	0.654734383401633	0.57380257909255	0.608149006302848	0.597318163801314	0.630707270850402	0.61954060615705	0.566637960745828	0.568101360167511	0.678513903830059
TCGA-46-3767-01	0.565786013511982	0.588759100236748	0.652422967629143	0.716827886285149	0.593970703248631	0.529458909894285	0.740569683831506	0.562166193057538	0.740025899674945	0.680546887316603	0.647101493706931	0.531190572720377	0.717198720341976	0.47826220490814	0.611439246942616	0.643269359689522	0.568979335464097	0.613606215343453	0.586202506409791	0.631964495488994	0.612138764703812	0.550006811577785	0.565916472883449	0.664563046049747
TCGA-46-3768-01	0.578218382485594	0.621903134150336	0.64124394566065	0.696102730624284	0.621827867352674	0.548893809936507	0.74167834200551	0.55618808649453	0.736179853351019	0.73703792561271	0.655291062789064	0.555463853633182	0.741986744799594	0.508141417141935	0.62977466661149	0.664968437462021	0.574931020986141	0.631051132138928	0.600053142982166	0.635885156210981	0.618301778877363	0.577944726888742	0.582604995711117	0.683006707213075
TCGA-46-3769-01	0.606186477065993	0.627538395331054	0.665620121518458	0.688298738845459	0.634425308786894	0.536046956918731	0.670727173504331	0.582643636560955	0.690843068262419	0.628442368873817	0.568154977364492	0.608658558010956	0.678188304588899	0.450503271293821	0.640572818957158	0.62309742243902	0.59782581344148	0.53958650149863	0.598143568003251	0.634214837699727	0.667529550507675	0.635311180210918	0.585910311216462	0.673801543826392
TCGA-46-6025-01	0.610660165606421	0.633105321728574	0.665003578579077	0.720541227290557	0.641548572244685	0.559280117174351	0.757607846465688	0.595403319348188	0.75819406308696	0.690278729629271	0.636933492060301	0.582798993317674	0.747925194603891	0.467361124977093	0.658618850376821	0.645708086297991	0.615663748655297	0.596534263875202	0.596411745461616	0.652602958034698	0.647715241680317	0.600496020359162	0.582908563728921	0.687563149230163
TCGA-46-6026-01	0.522217890709541	0.552511271575604	0.585910638754292	0.642047131416943	0.542541592962969	0.508250967868359	0.64588763709709	0.496932015475283	0.659611912140691	0.617490394185286	0.565370909307718	0.486957360080568	0.636419896478884	0.448513062887924	0.557005077535968	0.571945844556004	0.525817959576098	0.546730320447045	0.532990540577313	0.548807821479754	0.541321675224158	0.52591565447848	0.533644557354989	0.595539184487101
TCGA-51-4079-01	0.572934984292366	0.588880760280957	0.651360548681257	0.698162805486841	0.596636608752331	0.548619665688749	0.719246879786186	0.543346955743938	0.733550346777185	0.657604386505254	0.609367458495061	0.5194140567938	0.719384962072728	0.43221359460512	0.626027739090612	0.623479994555462	0.564438413955262	0.562929017669501	0.569789701440725	0.597841457922109	0.609718130360917	0.5618183837811	0.545840167840488	0.646624185563413
TCGA-51-4080-01	0.554203932453339	0.568643448146285	0.610784188531179	0.68193785200025	0.560613058832295	0.504917344310261	0.704730150512039	0.531417086315624	0.697025201285648	0.677189890615034	0.626350388463105	0.49784737502883	0.688456885103997	0.444526575805585	0.588214993117426	0.615301661892363	0.537917679813292	0.581045501983345	0.567691958387397	0.58852877564454	0.577905430898034	0.531162573743468	0.525218024372086	0.630471784708514
TCGA-51-4081-01	0.562052000672413	0.592448207946163	0.661735923464602	0.701414062017535	0.594113301660392	0.53016942392986	0.740245952374582	0.554094101875958	0.730294494569463	0.711888505309342	0.623708183415363	0.535195456269097	0.732699444850549	0.47587581256352	0.577464660366529	0.613578419717995	0.578229396048731	0.592253374371828	0.573654085508165	0.629049399736891	0.598709755722129	0.534852717401009	0.563975835154528	0.645735581796618
TCGA-52-7622-01	0.589654683984098	0.615377888524472	0.633352512101474	0.702404916869205	0.61694244846127	0.571496564331243	0.719484346267733	0.555683638295283	0.736101820593612	0.697465356762427	0.647368411599551	0.535482501569873	0.730244903185562	0.485422848201598	0.645272345219969	0.667860035503556	0.576557880136056	0.607619499006887	0.587469943928889	0.603499121520016	0.618249725406898	0.58172512119965	0.561322147902138	0.667865045721834
TCGA-52-7809-01	0.530642394820063	0.575551993175858	0.61942559178583	0.676361258854667	0.585708615140755	0.509012743174066	0.689109086621255	0.520362489313275	0.688244460920992	0.663249039868452	0.630678453518242	0.526034542067684	0.675466812993967	0.525134790521682	0.582827790901808	0.624543345915616	0.544248694103331	0.624524800576262	0.585803202606987	0.610111939464695	0.568800037419454	0.536641130719827	0.559470123093432	0.653628339652233
TCGA-52-7810-01	0.561051169329536	0.594103458312553	0.70257866335126	0.702930332428009	0.59339424055723	0.523134416025645	0.734648837551629	0.566724560599322	0.740530547403294	0.663911076531162	0.594017451773373	0.562942868169341	0.732504205447456	0.445439336957902	0.619231339770969	0.619160357647526	0.572757559874577	0.565927895962865	0.569420351498856	0.648829778059542	0.61066956791056	0.556646434816671	0.560517408449533	0.662214543638902
TCGA-52-7811-01	0.562066629922661	0.59191773733784	0.655495919840091	0.713124761171464	0.597365946875182	0.540806854153004	0.718859694016853	0.546421693300169	0.73473447025866	0.657907298717354	0.609713457049823	0.519173220922266	0.735892510506684	0.43711643697211	0.625777087054494	0.627665133041193	0.561485443117492	0.558125356704633	0.569382566901684	0.612401648983899	0.613574631551847	0.572897525711606	0.549550025614723	0.646677406522235
TCGA-52-7812-01	0.647747452501006	0.693754076172071	0.649037019638295	0.669213323573258	0.684440524541739	0.614813699693316	0.680091877826351	0.601296504977961	0.715997744573337	0.644057372444582	0.63666740867411	0.59867783537788	0.709243027865025	0.51387430412939	0.746611952916293	0.707515289081919	0.622721319444336	0.601773854475972	0.636981832144067	0.619946279036194	0.673896959024293	0.689530244352606	0.618476648018976	0.753050886055227
TCGA-56-1622-01	0.560751002112932	0.582709896451986	0.601784459168711	0.634423309928666	0.572137844083359	0.542320153896705	0.652054494920286	0.541854047737304	0.702270311161179	0.599946606490308	0.599175487482207	0.507863863237481	0.645174775686461	0.427048588499531	0.625507889574411	0.630010606263811	0.552805495605476	0.551299954485464	0.555204798787338	0.571547926625524	0.586549970013636	0.573730289222283	0.536486322492008	0.641882668210376
TCGA-56-5897-01	0.583201171205835	0.603332450648149	0.657027795337561	0.70373768608971	0.598928896155789	0.55347736015874	0.725351705023511	0.571285520618008	0.745944746733906	0.676644708431412	0.618719601945678	0.527986626149793	0.744723251546349	0.453876136227429	0.605963059160097	0.636097985614085	0.57951191562064	0.572800354504149	0.580793710755636	0.6283184570138	0.622367394915342	0.560736101540942	0.552911849922633	0.655879934404359
TCGA-56-5898-01	0.553912057964948	0.588481705148558	0.650807417144986	0.690818400164259	0.586729045236675	0.560084352060589	0.721537618195863	0.531380593942856	0.735937791997099	0.687200422562181	0.611689327747042	0.514329939916111	0.717885152715382	0.449515632680716	0.620521247963503	0.627097405806815	0.565166757030994	0.58120074099979	0.563181662974915	0.612684705960568	0.58556356787343	0.561090637873382	0.547400861526005	0.65349611224615
TCGA-56-6545-01	0.582633084148676	0.588294919187126	0.681813761647051	0.712328158739187	0.599039210808369	0.508306821154847	0.745542781207602	0.587181595244072	0.736978916411239	0.677310353928357	0.655326696695331	0.55394114943181	0.71018715445824	0.476094417662185	0.595177885196641	0.626942171254805	0.587565603759054	0.625110286840845	0.613880767355652	0.659515549571476	0.609921220495841	0.538923927700828	0.579720726766654	0.674228500847942
TCGA-56-6546-01	0.526728930739123	0.585469002341794	0.614829297368732	0.652715265007819	0.609051274663604	0.489535230383015	0.681944600115381	0.539048685373236	0.661695681563475	0.654490994329063	0.617230358590738	0.557922675969242	0.646795725572895	0.518022007722428	0.598516208215408	0.629077904765033	0.551787598399903	0.604846254214273	0.5886187902693	0.607423497387007	0.583705842529163	0.556455063177638	0.58596372914075	0.659460912715984
TCGA-56-7221-01	0.512781055435349	0.544437397480986	0.556112717387684	0.627651348040226	0.512873347851389	0.538457001734394	0.612147232800941	0.469771702743026	0.650692461272788	0.578672209656165	0.531156579033769	0.462048438006284	0.638210844412177	0.386158480897087	0.568289415725688	0.567997136748718	0.502803235225309	0.479902721908332	0.495238357460564	0.502345434618201	0.544841963819704	0.543699553643429	0.487146588169687	0.55972722251098
